timestamp_bkk,amount,askIV,askPrice,bidIV,bidPrice,closeTime,delta,exercisePrice,fetchTimestamp,firstTradeId,gamma,high,highPriceLimit,lastPrice,lastQty,low,lowPriceLimit,markIV,markPrice,open,openTime,priceChange,priceChangePercent,riskFreeInterest,spotPrice,strikePrice,symbol,theta,timestamp_utc,tradeCount,vega,volume
2025-09-13 15:31:02,96450.65,0.14975548,310,0.14344871,295,1757752222371,0.4683019,115862.695,1757752262048,160,0.00033146,905,22431.9,310,0,240,5,0.2,429.7,400,1757666436473,-90,-0.225,0.11456439,115858.52000000,116000,BTC-250914-116000-C,-243.81577747,2025-09-13 08:31:02,1012,23.85641437,219.26
2025-09-13 15:32:01,96450.65,0.14970958,310,0.14550388,300,1757752222371,0.46846047,115863.239,1757752321507,160,0.00033159,905,22426.1,310,0,240,5,0.2,429.7,400,1757666436473,-90,-0.225,0.11456439,115858.52000000,116000,BTC-250914-116000-C,-243.9112019,2025-09-13 08:32:01,1012,23.84881299,219.26
2025-09-13 15:33:01,96596.35,0.15155911,325,0.14106929,300,1757752337054,0.47614974,115886.46695652,1757752381807,160,0.00033209,905,22152.3,310,0,240,5,0.2,440.5,400,1757666436473,-90,-0.225,0.11456439,115886.16000000,116000,BTC-250914-116000-C,-244.37461967,2025-09-13 08:33:01,1018,23.87715396,219.73
2025-09-13 15:34:01,96596.35,0.15445173,345,0.14189065,315,1757752337054,0.48541928,115914.39130435,1757752441364,160,0.0003325,905,21821.1,310,0,240,5,0.2,453.8,400,1757666436473,-90,-0.225,0.11456439,115915.80000000,116000,BTC-250914-116000-C,-244.79471532,2025-09-13 08:34:01,1018,23.90120068,219.73
2025-09-13 15:35:01,96761.95,0.15154719,345,0.13899267,315,1757752499059,0.49028092,115929.07108696,1757752501656,160,0.0003327,905,21646.8,345,0,240,5,0.2,460.8,400,1757666436473,-55,-0.1375,0.11456439,115920.72000000,116000,BTC-250914-116000-C,-245.00375749,2025-09-13 08:35:01,1023,23.90459694,220.21
2025-09-13 15:36:01,96796.95,0.15276074,355,0.14857709,345,1757752519250,0.49519275,115943.88173913,1757752561354,160,0.00033285,905,21470.4,350,0,240,5,0.2,467.9,400,1757666436473,-50,-0.125,0.11453589,115942.71000000,116000,BTC-250914-116000-C,-245.17726256,2025-09-13 08:36:01,1025,23.90449933,220.31
2025-09-13 15:37:01,96796.95,0.15153825,360,0.14944613,355,1757752519250,0.50059344,115960.1323913,1757752621973,160,0.00033294,905,21276,350,0,240,5,0.2,475.8,400,1757666436473,-50,-0.125,0.11453589,115957.34000000,116000,BTC-250914-116000-C,-245.31654849,2025-09-13 08:37:01,1025,23.90104368,220.31
2025-09-13 15:38:01,96796.95,0.14900982,360,0.1469177,355,1757752519250,0.50468218,115972.43847826,1757752681773,160,0.00033301,905,21128.5,350,0,240,5,0.2,481.8,400,1757666436473,-50,-0.125,0.11453589,115975.17000000,116000,BTC-250914-116000-C,-245.41343316,2025-09-13 08:38:01,1025,23.89344049,220.31
2025-09-13 15:39:01,96796.95,0.14912426,360,0.14703095,355,1757752519250,0.50458495,115972.17086957,1757752741352,160,0.00033312,905,21131.9,350,0,240,5,0.2,481.5,400,1757666436473,-50,-0.125,0.11453589,115975.17000000,116000,BTC-250914-116000-C,-245.49967188,2025-09-13 08:39:01,1025,23.88507224,220.31
2025-09-13 15:40:01,96796.95,0.15208006,370,0.14789164,360,1757752519250,0.50660764,115978.194,1757752801819,160,0.0003332,905,21058.7,350,0,240,5,0.2,484.4,400,1757666436473,-50,-0.125,0.1147692,115975.17000000,116000,BTC-250914-116000-C,-245.58408187,2025-09-13 08:40:01,1025,23.87594594,220.31
2025-09-13 15:41:01,96756.95,0.1624769,410,0.14360487,365,1757752519250,0.51654767,116008.05043478,1757752861215,161,0.00033299,905,20689.8,350,0,240,5,0.2,499.5,395,1757666555179,-45,-0.1139,0.1147692,116036.71000000,116000,BTC-250914-116000-C,-245.55587982,2025-09-13 08:41:01,1024,23.85643582,220.21
2025-09-13 15:42:01,96756.95,0.15573323,405,0.14943182,390,1757752519250,0.52366861,116029.45043478,1757752921868,161,0.00033275,905,20407,350,0,240,5,0.2,510.4,395,1757666555179,-45,-0.1139,0.1147692,116012.14000000,116000,BTC-250914-116000-C,-245.46913699,2025-09-13 08:42:01,1024,23.83067794,220.21
2025-09-13 15:43:01,96654.45,0.15265524,380,0.14636338,370,1757752922321,0.51249111,115995.90434783,1757752981423,165,0.00033339,905,20845.6,405,0,240,5,0.2,492.8,395,1757666588040,10,0.0254,0.1147692,115991.29000000,116000,BTC-250914-116000-C,-245.79835588,2025-09-13 08:43:01,1021,23.8455699,219.95
2025-09-13 15:44:01,96646.55,0.15217602,375,0.15007794,370,1757752922321,0.51007349,115988.6726087,1757753041950,167,0.00033359,905,20933,405,0,240,5,0.2,489,385,1757666824465,20,0.052,0.1147692,115982.79000000,116000,BTC-250914-116000-C,-245.91321208,2025-09-13 08:44:01,1019,23.8396351,219.93
2025-09-13 15:45:01,96654.05,0.15154064,375,0.14944255,370,1757753072248,0.51114477,115991.75043478,1757753101547,167,0.00033368,905,20893.8,375,0,240,5,0.2,490.4,385,1757666824465,-10,-0.0259,0.11526117,115986.55000000,116000,BTC-250914-116000-C,-245.99029097,2025-09-13 08:45:01,1020,23.83002473,219.95
2025-09-13 15:46:01,96654.05,0.15194535,375,0.14984608,370,1757753072248,0.51060493,115990.15173913,1757753161373,167,0.00033381,905,20913.2,375,0,240,5,0.2,489.4,385,1757666824465,-10,-0.0259,0.11526117,115986.55000000,116000,BTC-250914-116000-C,-246.08419646,2025-09-13 08:46:01,1020,23.82203253,219.95
2025-09-13 15:47:02,96654.05,0.15201092,375,0.14991105,370,1757753072248,0.51059027,115990.12565217,1757753222038,167,0.00033393,905,20913.6,375,0,240,5,0.2,489.2,385,1757666824465,-10,-0.0259,0.11526117,115986.55000000,116000,BTC-250914-116000-C,-246.17269691,2025-09-13 08:47:02,1020,23.81350444,219.95
2025-09-13 15:48:01,96646.35,0.1520735,375,0.14997303,370,1757753072248,0.51058003,115990.11347826,1757753281476,168,0.00033405,905,20913.8,375,0,240,5,0.2,489,375,1757666942130,0,0,0.11526117,115986.55000000,116000,BTC-250914-116000-C,-246.26124807,2025-09-13 08:48:01,1019,23.80496896,219.93
2025-09-13 15:49:02,96646.35,0.14925659,355,0.14295399,340,1757753072248,0.50190386,115964.0523913,1757753342088,168,0.00033436,905,21226.7,375,0,240,5,0.2,475.7,375,1757666942130,0,0,0.11566847,115960.90000000,116000,BTC-250914-116000-C,-246.37824337,2025-09-13 08:49:02,1019,23.79916877,219.93
2025-09-13 15:50:01,96267.6,0.14517963,345,0.13677299,325,1757753072248,0.50178859,115963.73565217,1757753401510,173,0.00033448,905,21230.8,375,0,240,5,0.2,475.4,350,1757668774067,25,0.0715,0.11566847,115960.91000000,116000,BTC-250914-116000-C,-246.46651015,2025-09-13 08:50:01,1014,23.79057926,218.92
2025-09-13 15:51:02,96376.1,0.14313757,350,0.13472617,330,1757753430291,0.50838834,115983.49086957,1757753462259,173,0.00033448,905,20992.5,350,0,240,5,0.2,485.2,350,1757668774067,0,0,0.11566847,115984.16000000,116000,BTC-250914-116000-C,-246.54518295,2025-09-13 08:51:02,1017,23.78105209,219.23
2025-09-13 15:52:01,96376.1,0.14319181,350,0.13267398,325,1757753430291,0.50838592,115983.50456522,1757753521575,173,0.0003346,905,20992.4,350,0,240,5,0.2,485,350,1757668774067,0,0,0.11566847,115984.17000000,116000,BTC-250914-116000-C,-246.63404164,2025-09-13 08:52:01,1017,23.77249578,219.23
2025-09-13 15:53:02,96376.1,0.1495105,370,0.13688147,340,1757753430291,0.51172543,115993.50391304,1757753582169,173,0.00033462,905,20871.4,350,0,240,5,0.2,489.9,350,1757668774067,0,0,0.11566847,115987.44000000,116000,BTC-250914-116000-C,-246.692128,2025-09-13 08:53:02,1017,23.76096319,219.23
2025-09-13 15:54:02,96376.1,0.14977992,370,0.14556944,360,1757753430291,0.51139481,115992.44021739,1757753642081,173,0.00033475,905,20883.1,350,0,240,5,0.2,489.2,350,1757668774067,0,0,0.11597361,115987.45000000,116000,BTC-250914-116000-C,-246.78477383,2025-09-13 08:54:02,1017,23.75274885,219.23
2025-09-13 15:55:01,96376.1,0.15194952,370,0.1435262,350,1757753430291,0.50811019,115982.65086957,1757753701892,173,0.00033497,905,21001.8,350,0,240,5,0.2,484.1,350,1757668774067,0,0,0.11597361,115978.01000000,116000,BTC-250914-116000-C,-246.90272476,2025-09-13 08:55:01,1017,23.74695547,219.23
2025-09-13 15:56:01,96376.1,0.1499337,365,0.14361382,350,1757753430291,0.5080563,115982.51130435,1757753761278,173,0.00033509,905,21003.6,350,0,240,5,0.2,483.8,350,1757668774067,0,0,0.11597361,115978.00000000,116000,BTC-250914-116000-C,-246.9922877,2025-09-13 08:56:01,1017,23.73841734,219.23
2025-09-13 15:57:01,96376.1,0.14998555,365,0.14366388,350,1757753430291,0.50806081,115982.54608696,1757753821885,173,0.00033521,905,21003.2,350,0,240,5,0.2,483.6,350,1757668774067,0,0,0.11597361,115978.00000000,116000,BTC-250914-116000-C,-247.0815861,2025-09-13 08:57:01,1017,23.72984136,219.23
2025-09-13 15:58:01,96376.1,0.14841139,360,0.14630377,355,1757753430291,0.50731257,115980.286,1757753881777,173,0.00033535,905,21030.1,350,0,240,5,0.2,482.3,350,1757668774067,0,0,0.11613797,115978.02000000,116000,BTC-250914-116000-C,-247.17508164,2025-09-13 08:58:01,1017,23.72165578,219.23
2025-09-13 15:59:01,96376.1,0.15066803,365,0.146451,355,1757753430291,0.50716592,115979.871,1757753941520,173,0.00033548,905,21035.2,350,0,240,5,0.2,481.9,350,1757668774067,0,0,0.11613797,115978.02000000,116000,BTC-250914-116000-C,-247.26532286,2025-09-13 08:59:01,1017,23.71314512,219.23
2025-09-13 16:00:02,96376.1,0.15076578,365,0.14654696,355,1757753430291,0.50709945,115979.69525,1757754002058,173,0.0003356,905,21037.6,350,0,240,5,0.2,481.7,350,1757668774067,0,0,0.11613797,115978.02000000,116000,BTC-250914-116000-C,-247.35525875,2025-09-13 09:00:02,1017,23.70459267,219.23
2025-09-13 16:01:01,96376.1,0.14635265,345,0.14213264,335,1757753430291,0.50082989,115961.04608696,1757754061607,173,0.00033583,905,21263.7,350,0,240,5,0.2,472.1,350,1757668774067,0,0,0.11613797,115959.13000000,116000,BTC-250914-116000-C,-247.44378821,2025-09-13 09:01:01,1017,23.69589305,219.23
2025-09-13 16:02:02,96376.1,0.14585972,345,0.14163792,335,1757753430291,0.50169969,115963.66434783,1757754122022,173,0.00033594,905,21232.2,350,0,240,5,0.2,473.2,350,1757668774067,0,0,0.11613797,115959.13000000,116000,BTC-250914-116000-C,-247.53743463,2025-09-13 09:02:02,1017,23.68767078,219.23
2025-09-13 16:03:01,96376.1,0.14110267,340,0.13899148,335,1757753430291,0.50595682,115976.35521739,1757754181491,173,0.00033599,905,21078.3,350,0,240,5,0.2,479.4,350,1757668774067,0,0,0.11618708,115973.70000000,116000,BTC-250914-116000-C,-247.62902343,2025-09-13 09:03:01,1017,23.67923876,219.23
2025-09-13 16:04:02,96376.1,0.14549851,345,0.14338672,340,1757753430291,0.50243886,115965.90456522,1757754242047,173,0.00033617,905,21205.3,350,0,240,5,0.2,474,350,1757668774067,0,0,0.11618708,115971.61000000,116000,BTC-250914-116000-C,-247.71967263,2025-09-13 09:04:02,1017,23.67070423,219.23
2025-09-13 16:05:01,96376.1,0.14344752,350,0.13922036,340,1757753430291,0.50905947,115985.63543478,1757754301649,173,0.00033616,905,20965.8,350,0,240,5,0.2,483.7,350,1757668774067,0,0,0.11618708,115982.16000000,116000,BTC-250914-116000-C,-247.79259369,2025-09-13 09:05:01,1017,23.66046434,219.23
2025-09-13 16:06:01,96376.1,0.14322817,350,0.13900042,335,1757753430291,0.50618248,115977.08391304,1757754361799,173,0.00033635,905,21069.7,350,0,240,5,0.2,479.2,350,1757668774067,0,0,0.11618708,115972.16000000,116000,BTC-250914-116000-C,-247.89866838,2025-09-13 09:06:01,1017,23.65337769,219.23
2025-09-13 16:07:01,96376.1,0.14243543,335,0.13609171,320,1757753430291,0.50083288,115961.23869565,1757754421131,173,0.00033656,905,21262.9,350,0,240,5,0.2,471.1,350,1757668774067,0,0,0.11610708,115956.00000000,116000,BTC-250914-116000-C,-247.98277203,2025-09-13 09:07:01,1017,23.64446847,219.23
2025-09-13 16:08:01,96376.1,0.14302671,335,0.13879538,325,1757753430291,0.49997405,115958.7173913,1757754481730,173,0.00033669,905,21293.7,350,0,240,5,0.2,469.6,350,1757668774067,0,0,0.11610708,115956.01000000,116000,BTC-250914-116000-C,-248.06978138,2025-09-13 09:08:01,1017,23.63525039,219.23
2025-09-13 16:09:01,96409.6,0.14318645,335,0.13683796,320,1757754530782,0.49979984,115958.665,1757754541201,173,0.00033681,905,21299.8,335,0.1,240,5,0.2,469.2,350,1757668774067,-15,-0.0428,0.11610708,115938.96000000,116000,BTC-250914-116000-C,-248.15916307,2025-09-13 09:09:01,1018,23.6265331,219.33
2025-09-13 16:10:01,96505.6,0.14862835,335,0.14227211,320,1757754541981,0.49109281,115932.41956522,1757754601828,173,0.00033693,905,21613.2,320,0,240,5,0.2,456.2,350,1757668774067,-30,-0.0857,0.11610708,115928.00000000,116000,BTC-250914-116000-C,-248.13262706,2025-09-13 09:10:01,1020,23.60677525,219.63
2025-09-13 16:11:01,96505.6,0.14862716,335,0.14438868,325,1757754541981,0.49117865,115932.70369565,1757754661348,173,0.00033705,905,21610,320,0,240,5,0.2,456.2,350,1757668774067,-30,-0.0857,0.11610708,115928.00000000,116000,BTC-250914-116000-C,-248.22505448,2025-09-13 09:11:01,1020,23.59833073,219.63
2025-09-13 16:12:02,96505.6,0.14778912,315,0.14353693,305,1757754541981,0.47856407,115895.3476087,1757754722068,173,0.00033688,905,22062.4,320,0,240,5,0.2,437.9,350,1757668774067,-30,-0.0857,0.11604102,115890.39000000,116000,BTC-250914-116000-C,-247.93791721,2025-09-13 09:12:02,1020,23.55381517,219.63
2025-09-13 16:13:01,96505.6,0.14969468,330,0.14544547,315,1757754541981,0.48257911,115907.32043478,1757754781561,173,0.00033713,905,21918.5,320,0,240,5,0.2,443.4,350,1757668774067,-30,-0.0857,0.11604102,115904.07000000,116000,BTC-250914-116000-C,-248.17599591,2025-09-13 09:13:01,1020,23.55919793,219.63
2025-09-13 16:14:02,96505.6,0.1496166,325,0.14536619,315,1757754541981,0.48279349,115907.99695652,1757754842066,173,0.00033726,905,21910.8,320,0,240,5,0.2,443.6,350,1757668774067,-30,-0.0857,0.11604102,115904.06000000,116000,BTC-250914-116000-C,-248.27408457,2025-09-13 09:14:02,1020,23.55126817,219.63
2025-09-13 16:15:01,96505.6,0.14766574,320,0.14341354,310,1757754541981,0.48258469,115907.42673913,1757754901481,173,0.00033738,905,21918.1,320,0,240,5,0.2,443.1,350,1757668774067,-30,-0.0857,0.11604102,115904.06000000,116000,BTC-250914-116000-C,-248.35814253,2025-09-13 09:15:01,1020,23.54199481,219.63
2025-09-13 16:16:01,96505.6,0.14771879,320,0.14346421,310,1757754541981,0.48257899,115907.53826087,1757754961979,173,0.0003375,905,21918.3,320,0,240,5,0.2,442.9,350,1757668774067,-30,-0.0857,0.11577669,115904.07000000,116000,BTC-250914-116000-C,-248.44925122,2025-09-13 09:16:01,1020,23.53337763,219.63
2025-09-13 16:17:01,96505.6,0.1475662,315,0.14330804,305,1757754541981,0.47934788,115898.01565217,1757755021537,173,0.00033752,905,22034,320,0,240,5,0.2,438.2,350,1757668774067,-30,-0.0857,0.11577669,115892.00000000,116000,BTC-250914-116000-C,-248.42378244,2025-09-13 09:17:01,1020,23.51371355,219.63
2025-09-13 16:18:02,96505.6,0.1438421,305,0.14171064,300,1757754541981,0.47852546,115895.63217391,1757755082084,173,0.00033762,905,22063.3,320,0,240,5,0.2,436.8,350,1757668774067,-30,-0.0857,0.11577669,115888.23000000,116000,BTC-250914-116000-C,-248.48275676,2025-09-13 09:18:02,1020,23.50203981,219.63
2025-09-13 16:19:01,96505.6,0.14781415,315,0.14142036,300,1757754541981,0.47909501,115897.37173913,1757755141923,173,0.00033776,905,22042.9,320,0,240,5,0.2,437.5,350,1757668774067,-30,-0.0857,0.11577669,115892.00000000,116000,BTC-250914-116000-C,-248.59664465,2025-09-13 09:19:01,1020,23.49554792,219.63
2025-09-13 16:20:01,96484.6,0.14793336,315,0.14153779,300,1757754541981,0.478976,115897.07217391,1757755201503,175,0.00033788,905,22047.1,320,0,240,5,0.2,437.2,330,1757668852725,-10,-0.0303,0.11577669,115892.00000000,116000,BTC-250914-116000-C,-248.68347626,2025-09-13 09:20:01,1018,23.48648493,219.57
2025-09-13 16:21:02,96327.85,0.1480031,315,0.14160454,300,1757754541981,0.47894153,115897.11804348,1757755262176,178,0.000338,905,22048.4,320,0,240,5,0.2,437,315,1757669257128,5,0.0159,0.1154595,115892.00000000,116000,BTC-250914-116000-C,-248.77391826,2025-09-13 09:21:02,1015,23.4777506,219.09
2025-09-13 16:22:01,96327.85,0.1459986,310,0.14173031,300,1757754541981,0.47880725,115896.77369565,1757755321851,178,0.00033812,905,22053.1,320,0,240,5,0.2,436.6,315,1757669257128,5,0.0159,0.1154595,115892.01000000,116000,BTC-250914-116000-C,-248.86031492,2025-09-13 09:22:01,1015,23.46862222,219.09
2025-09-13 16:23:01,96327.85,0.14704287,310,0.1427716,300,1757754541981,0.47712233,115891.84391304,1757755381124,178,0.00033818,905,22113.3,320,0,240,5,0.2,434.1,315,1757669257128,5,0.0159,0.1154595,115888.24000000,116000,BTC-250914-116000-C,-248.88169168,2025-09-13 09:23:01,1015,23.45364275,219.09
2025-09-13 16:24:01,96327.85,0.14901817,315,0.14474571,305,1757754541981,0.4774774,115892.94913043,1757755441726,178,0.00033832,905,22100.5,320,0,240,5,0.2,434.4,315,1757669257128,5,0.0159,0.1154595,115888.23000000,116000,BTC-250914-116000-C,-248.98998649,2025-09-13 09:24:01,1015,23.44626888,219.09
2025-09-13 16:25:01,96327.85,0.14709175,310,0.14495432,305,1757754541981,0.47720273,115892.2623913,1757755501084,178,0.00033843,905,22110.4,320,0,240,5,0.2,433.9,315,1757669257128,5,0.0159,0.11522074,115888.24000000,116000,BTC-250914-116000-C,-249.06907987,2025-09-13 09:25:01,1015,23.43670856,219.09
2025-09-13 16:26:01,96327.85,0.14980495,320,0.14339745,305,1757754541981,0.47991586,115900.32173913,1757755561463,178,0.00033866,905,22013.1,320,0,240,5,0.2,437.5,315,1757669257128,5,0.0159,0.11522074,115897.80000000,116000,BTC-250914-116000-C,-249.27118601,2025-09-13 09:26:01,1015,23.43812718,219.09
2025-09-13 16:27:01,96327.85,0.14614701,300,0.14400423,295,1757754541981,0.47168021,115876.06,1757755621145,178,0.00033843,905,22307.7,320,0,240,5,0.2,425.8,315,1757669257128,5,0.0159,0.11522074,115872.19000000,116000,BTC-250914-116000-C,-248.99671603,2025-09-13 09:27:01,1015,23.39531644,219.09
